Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Duration,discuss_1,read_1,age,gender,gender_4_TEXT,edu,ID,arg_ID,Position,Arg_Position
50,1658859016664,26/07/2022 18:10:16,1658859016581,1,26/07/2022 19:10:16,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,51,48,1,Screen 1,continueButton,response_rating_scale_likert_active,26105.10000002384,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The governement says I have to.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,3,Against,For
51,1658859023982,26/07/2022 18:10:23,1658859023904,1,26/07/2022 19:10:23,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,46,49,1,Screen 1,continueButton,response_rating_scale_likert_active,7273.600000023842,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Millions of people around the world have NOT died OF covid, they would have died anyway but happened to have the bug in them as well which had ho effect on their health.",1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,1,Against,Against
52,1658859029268,26/07/2022 18:10:29,1658859029184,1,26/07/2022 19:10:29,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,55,50,1,Screen 1,continueButton,response_rating_scale_likert_active,5250.5,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It has gone through a fast track testing process to get it out into the public as soon as possible.,1,17/05/2021 11:35,17/05/2021 11:42,462,Most weeks,Most days,27,Female,-99,"Undergraduate degree (BSc, BA)",39,1,Against,For
53,1658859037311,26/07/2022 18:10:37,1658859037224,1,26/07/2022 19:10:37,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,38,51,1,Screen 1,continueButton,response_rating_scale_likert_active,8010.599999904633,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I'd rather protect myself now and reduce the effects of the virus if I end up contracting it,1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,2,Against,For
54,1658859042484,26/07/2022 18:10:42,1658859042388,1,26/07/2022 19:10:42,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,37,52,1,Screen 1,continueButton,response_rating_scale_likert_active,5116.700000047684,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Getting the vaccine will protect me and others and play a key part in curbing the pandemic,1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,1,Against,For
55,1658859048415,26/07/2022 18:10:48,1658859048326,1,26/07/2022 19:10:48,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,24,53,1,Screen 1,continueButton,response_rating_scale_likert_active,5893.799999952316,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I have lived with someone with Covid and did not even get ill.,1,17/05/2021 11:28,17/05/2021 11:32,263,Most weeks,Rarely,58,Female,-99,GCSEs,34,3,Against,Against
56,1658859052954,26/07/2022 18:10:52,1658859052873,1,26/07/2022 19:10:52,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,41,54,1,Screen 1,continueButton,response_rating_scale_likert_active,4500.299999952316,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It isnt a vaccine.  It doesnt stop you catching the virus,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,2,Against,Against
57,1658859056941,26/07/2022 18:10:56,1658859056852,1,26/07/2022 19:10:56,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,26,55,1,Screen 1,continueButton,response_rating_scale_likert_active,3947.899999976158,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We will never get back to normal if every single person does not have it.,1,17/05/2021 11:28,17/05/2021 11:32,263,Most weeks,Rarely,58,Female,-99,GCSEs,34,2,Against,For
58,1658859059853,26/07/2022 18:10:59,1658859059767,1,26/07/2022 19:10:59,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,63,56,1,Screen 1,continueButton,response_rating_scale_likert_active,2872.3000000715256,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I just want to be able to travel,1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,3,Against,For
59,1658859063350,26/07/2022 18:11:03,1658859063265,1,26/07/2022 19:11:03,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,7,57,1,Screen 1,continueButton,response_rating_scale_likert_active,3458.6999999284744,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I am an ill person and don't look after my body,1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,1,Against,For
60,1658859066734,26/07/2022 18:11:06,1658859066649,1,26/07/2022 19:11:06,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,49,58,1,Screen 1,continueButton,response_rating_scale_likert_active,3337.6999999284744,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want to become really ill.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,1,Against,For
61,1658859070447,26/07/2022 18:11:10,1658859070364,1,26/07/2022 19:11:10,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,42,59,1,Screen 1,continueButton,response_rating_scale_likert_active,3681.600000023842,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine is causing more damage to young people than the virus would,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,3,Against,Against
62,1658859075365,26/07/2022 18:11:15,1658859075273,1,26/07/2022 19:11:15,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,18,60,1,Screen 1,continueButton,response_rating_scale_likert_active,4872.600000023842,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I don't trust anyone, It is created for people genocide.",1,17/05/2021 10:14,17/05/2021 11:30,4578,Most weeks,A few times a year,30,Female,-99,Vocational Training / Apprenticeship,33,3,Against,Against
63,1658859078719,26/07/2022 18:11:18,1658859078621,1,26/07/2022 19:11:18,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,48,61,1,Screen 1,continueButton,response_rating_scale_likert_active,3307.399999976158,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Vaccines take up to a decade to be safely trialled - this one has had around 9 months so there is no way all possible issues have been addressed.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,3,Against,Against
64,1658859082838,26/07/2022 18:11:22,1658859082756,1,26/07/2022 19:11:22,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,44,62,1,Screen 1,continueButton,response_rating_scale_likert_active,4086,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I donÕt want to be sick,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,2,Against,For
65,1658859082905,26/07/2022 18:11:22,1658859082773,1,26/07/2022 19:11:22,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,NA,NA,END TASK,NA,NA,NA,NA,404918,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1658859516898,26/07/2022 18:18:36,1658859515499,1,26/07/2022 19:18:35,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,546x263,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1658859521363,26/07/2022 18:18:41,1658859520021,1,26/07/2022 19:18:40,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,539x263,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,1,1,1,Screen 1,advancementZone,continue_button,4447.700000047684,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1658859537075,26/07/2022 18:18:57,1658859535701,1,26/07/2022 19:18:55,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,4,1,1,Screen 1,continueButton,response_rating_scale_likert_active,15637.199999928474,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"it's not a vaccine, it is an experimental RNA jab",1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,1,Against,Against
4,1658859540067,26/07/2022 18:19:00,1658859538698,1,26/07/2022 19:18:58,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,34,2,1,Screen 1,continueButton,response_rating_scale_likert_active,2972.1999999284744,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't trust the vaccine in terms of safety and its efficacy.,1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,1,Against,Against
5,1658859542366,26/07/2022 18:19:02,1658859541057,1,26/07/2022 19:19:01,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,14,3,1,Screen 1,continueButton,response_rating_scale_likert_active,2326.7999999523163,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We need to beat this virus.,1,17/05/2021 11:15,17/05/2021 11:30,899,Most weeks,Most weeks,61,Male,-99,"Postgraduate degree (MSc, MA, MPhil)",32,2,Against,For
6,1658859544647,26/07/2022 18:19:04,1658859543334,1,26/07/2022 19:19:03,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,25,4,1,Screen 1,continueButton,response_rating_scale_likert_active,2262.5,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I trust that the vaccine is safe.,1,17/05/2021 11:28,17/05/2021 11:32,263,Most weeks,Rarely,58,Female,-99,GCSEs,34,1,Against,For
7,1658859550470,26/07/2022 18:19:10,1658859549167,1,26/07/2022 19:19:09,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,53,5,1,Screen 1,continueButton,response_rating_scale_likert_active,5799.899999976158,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Hundreds of reports of serious reactions to the vaccine and even deaths. It takes a few moment on google to discover these vaccines are not safe and do not even work according to Matt Hancock.,1,17/05/2021 11:35,17/05/2021 11:42,462,Most weeks,Most days,27,Female,-99,"Undergraduate degree (BSc, BA)",39,2,Against,Against
8,1658859556568,26/07/2022 18:19:16,1658859555239,1,26/07/2022 19:19:15,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,43,6,1,Screen 1,continueButton,response_rating_scale_likert_active,6053.400000095367,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Im selfish as it only protects me,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,1,Against,For
9,1658859559457,26/07/2022 18:19:19,1658859558081,1,26/07/2022 19:19:18,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,41,7,1,Screen 1,continueButton,response_rating_scale_likert_active,2825.899999976158,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It isnt a vaccine.  It doesnt stop you catching the virus,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,2,Against,Against
10,1658859562073,26/07/2022 18:19:22,1658859560697,1,26/07/2022 19:19:20,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,44,8,1,Screen 1,continueButton,response_rating_scale_likert_active,2602.5,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I donÕt want to be sick,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,2,Against,For
11,1658859568690,26/07/2022 18:19:28,1658859567334,1,26/07/2022 19:19:27,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,26,9,1,Screen 1,continueButton,response_rating_scale_likert_active,6616.699999928474,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We will never get back to normal if every single person does not have it.,1,17/05/2021 11:28,17/05/2021 11:32,263,Most weeks,Rarely,58,Female,-99,GCSEs,34,2,Against,For
12,1658859571330,26/07/2022 18:19:31,1658859570006,1,26/07/2022 19:19:30,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,62,10,1,Screen 1,continueButton,response_rating_scale_likert_active,2659.7999999523163,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,So we can go back to life before Covid.,1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,2,Against,For
13,1658859573045,26/07/2022 18:19:33,1658859571727,1,26/07/2022 19:19:31,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,5,11,1,Screen 1,continueButton,response_rating_scale_likert_active,1706.100000023842,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,it is still in clinical trials,1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,2,Against,Against
14,1658859581004,26/07/2022 18:19:41,1658859579654,1,26/07/2022 19:19:39,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,21,12,1,Screen 1,continueButton,response_rating_scale_likert_active,7914.400000095367,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,vaccine is the only one way to arrive world beautiful without Covide-19.,1,17/05/2021 10:14,17/05/2021 11:30,4578,Most weeks,A few times a year,30,Female,-99,Vocational Training / Apprenticeship,33,3,Against,For
15,1658859583496,26/07/2022 18:19:43,1658859582135,1,26/07/2022 19:19:42,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,58,13,1,Screen 1,continueButton,response_rating_scale_likert_active,2466.599999904633,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It does not make sense to receive a vaccine for a virus that has over 95% recovery rate!,1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,1,Against,Against
16,1658859587799,26/07/2022 18:19:47,1658859586491,1,26/07/2022 19:19:46,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,54,14,1,Screen 1,continueButton,response_rating_scale_likert_active,4339.199999928474,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I am young, fit and healthy. I do not want to inject anything into my body that even the government are not sure about. Mixed messages from the government daily. New variants etc.",1,17/05/2021 11:35,17/05/2021 11:42,462,Most weeks,Most days,27,Female,-99,"Undergraduate degree (BSc, BA)",39,3,Against,Against
17,1658859592113,26/07/2022 18:19:52,1658859590813,1,26/07/2022 19:19:50,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,29,15,1,Screen 1,continueButton,response_rating_scale_likert_active,4309.199999928474,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It has not been tested and we do not know the long term side effects from all the additives,1,17/05/2021 11:26,17/05/2021 11:32,370,Most weeks,Most months,33,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",35,2,Against,Against
18,1658859594450,26/07/2022 18:19:54,1658859593115,1,26/07/2022 19:19:53,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,33,16,1,Screen 1,continueButton,response_rating_scale_likert_active,2289.899999976158,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,If you dont have the vaccine youll die,1,17/05/2021 11:26,17/05/2021 11:32,370,Most weeks,Most months,33,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",35,3,Against,For
19,1658859596709,26/07/2022 18:19:56,1658859595396,1,26/07/2022 19:19:55,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,49,17,1,Screen 1,continueButton,response_rating_scale_likert_active,2269.7000000476837,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want to become really ill.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,1,Against,For
20,1658859601073,26/07/2022 18:20:01,1658859599736,1,26/07/2022 19:19:59,93981,5,task-mn1e,NA,23317983,6842869,NA,complete,NA,62e02f9604c36e5a6fa5b747,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1366x768,780x375,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,48,18,1,Screen 1,continueButton,response_rating_scale_likert_active,4327.100000023842,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Vaccines take up to a decade to be safely trialled - this one has had around 9 months so there is no way all possible issues have been addressed.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,3,Against,Against
